pokestop_id,enabled,latitude,longitude,last_modified,lure_expiration,active_pokemon_id
a62d3f6ee6b344759e1662c5cf6dc930.16,1,19.429368,-99.231285,2016-07-20 08:40:37.546000,,
b2a9f4045ebb4c5294d834d065e7859e.16,1,19.436197,-99.231198,2016-07-17 23:50:05.749000,,
f1a4168ea5aa47cb8849e0b550077a2a.16,1,19.436733,-99.231217,2016-07-01 01:54:01.013000,,
19c3d7775a064ead86b35779cf70e54e.11,1,19.433787,-99.231146,2016-07-21 23:54:03.686000,,
90325330d4004c4fb8d3cda9553460c1.16,1,19.465529,-99.27742,2016-07-22 12:18:08.782000,,
3a4f198b82e74db5b59a5130e2839d01.16,1,19.465072,-99.27527,2016-07-01 01:54:00.999000,,
08536f4214874bb98c34968da7655c1f.16,1,19.46312,-99.270853,2016-07-20 02:32:12.850000,,
ffe2ba03b6da4b7c8299ddb89f9f4152.16,1,19.465974,-99.275349,2016-07-24 20:59:36.864000,,
00bb7973e39545adb9b51efd3f8a2ca3.16,1,19.463769,-99.274774,2016-07-01 01:54:00.999000,,
fe03f20379d041788f16cf59a51e028d.16,1,19.464335,-99.269108,2016-07-20 16:51:15.873000,,
5cd539736fba47479cbf9d1ef9730d45.16,1,19.466943,-99.275666,2016-07-22 02:07:46.414000,,
a8bf09ae152449dcaae8791e9a7c3bc3.16,1,19.465426,-99.273431,2016-07-20 01:32:12.769000,,
4a1e1851d2164de3a6cfc4b23fe81d45.16,1,19.462212,-99.274371,2016-07-22 22:38:38.799000,,
c4d85bbce75d4487a115faa6d1d192f4.16,1,19.463609,-99.270662,2016-07-21 23:28:49.497000,,
de29ffeb4d7547ca8e7c3e79cd857703.16,1,19.463247,-99.271461,2016-07-01 01:54:00.999000,,
bfb18bb3f50c4e5094b9237f8f676f2d.16,1,19.463491,-99.27521,2016-07-01 01:54:00.999000,,
e54cbeda2f174d8ab393b9097496547c.16,1,19.466703,-99.278471,2016-07-24 21:59:45.342000,,
96af2b90c9444ab48d29b619795669f3.16,1,19.464179,-99.271147,2016-07-14 00:36:37.303000,,
4a53a2a1fcec401baad36a8b571c8592.16,1,19.463706,-99.271931,2016-07-01 01:54:00.999000,,
d21c04a6014649328a4ac3d6b9e2195e.16,1,19.467174,-99.259537,2016-07-22 00:52:01.921000,,
3e153765bc13403c8ba3b3d125e04ba7.16,1,19.4669,-99.258801,2016-07-25 01:43:30.763000,,
ada526e32c0d49d08fc9afc6519a4828.16,1,19.468155,-99.261589,2016-07-22 22:35:50.693000,,
432b030109164b19bb0a32483a5d2857.16,1,19.474135,-99.255525,2016-07-21 23:11:09.441000,,
b7d1fe0593854f34902cd3e54ecd48f6.16,1,19.471965,-99.251415,2016-07-22 18:00:05.684000,,
de1feb28f3b04af29d2df5c3680bc68a.16,1,19.472652,-99.25231,2016-07-23 00:56:40.567000,,
d5ab39828d2f4eb98db44e49b8228a07.16,1,19.472134,-99.251613,2016-07-24 22:04:18.641000,,
b4e6b3f2286c4324ad30af117547bdbb.16,1,19.469959,-99.253282,2016-07-18 20:55:37.963000,,
3538f09d51424ef8a4c9bfb3707100f5.16,1,19.472618,-99.251219,2016-07-15 00:30:50.377000,,
d46280c025d64fe5816cce737de9b2ea.16,1,19.472276,-99.252281,2016-07-25 01:10:47.395000,,
6932f57d2f9543e5b5da1c0f151021bc.16,1,19.465692,-99.267334,2016-07-17 21:47:36.842000,,
43f8f8d52cd544209e97d2addff44da9.16,1,19.472327,-99.251802,2016-07-24 21:11:30.959000,,
86813a0897b64d6495e507b4946c5097.16,1,19.433383,-99.223244,2016-07-01 01:54:01.013000,,
ebbec73135a942a98e7f54dde7bd2a6a.16,1,19.432559,-99.224888,2016-07-20 16:21:09.358000,,
abe27907e4774cb3a2eabfc82ec5ecaf.16,1,19.425765,-99.230409,2016-07-20 08:23:17.161000,,
d913b0a588b047308511118d187093d3.16,1,19.424816,-99.230251,2016-07-24 02:23:30.985000,,
c5783aacacfb4ebabe22051e8f17919b.16,1,19.423328,-99.229916,2016-07-18 15:13:11.346000,,
cd00304d676b4a91aa52f329336faf38.16,1,19.426446,-99.229498,2016-07-21 07:19:02.876000,,
09b910d13efd4c6e804ac82e08c23c81.16,1,19.467991,-99.252563,2016-07-24 18:25:21.901000,,
53cce3c2728243e08bfacb8cc8925b60.16,1,19.459956,-99.288852,2016-07-24 06:13:56.798000,,
c3622bb0ca4f4e77a22b792b1940eadd.16,1,19.459295,-99.284201,2016-07-17 06:47:43.017000,,
700ba452c8c4495b81fd7aa6782e6501.16,1,19.459029,-99.28301,2016-07-17 15:15:03.550000,,
98f617fe70b54d968a3b865f56b93d6c.16,1,19.467198,-99.238103,2016-07-25 01:03:41.097000,,
5a1de8d44853402c901de7e8299bf268.16,1,19.472856,-99.23945,2016-07-23 01:10:46.745000,,
69bf9000e752415bbb16ba2b887d5225.16,1,19.472363,-99.246071,2016-07-24 16:22:25.740000,,
973795ba1a154d5495526301137da994.16,1,19.471329,-99.237027,2016-07-22 17:19:45.383000,,
c8a28d922b9043adb412eb6f85c12a11.16,1,19.467187,-99.245267,2016-07-20 00:22:01.643000,,
51941a117ebf47359f13bb53bab852c1.16,1,19.475146,-99.234258,2016-07-01 01:54:01.001000,,
163257b76c574c7bb47c52d9a08b956e.16,1,19.470555,-99.234483,2016-07-21 21:58:24.651000,,
4b8f616f922e426ab4e6c894d3e40a96.16,1,19.418378,-99.225263,2016-07-21 23:18:17.352000,,
6e99f9d0db8e4f6e8632fec5d9d3ccb1.16,1,19.437611,-99.22073,2016-07-24 01:03:43.260000,,
2171a069ecf945db8509f0d95e8999ba.16,1,19.435862,-99.220512,2016-07-24 01:50:16.901000,,
126af221cff84ae18bd85031723c388f.16,1,19.435772,-99.221605,2016-07-24 02:37:39.052000,,
cef92bf08a7548cc9c9ce476074b1ac1.16,1,19.43717,-99.221217,2016-07-21 18:56:55.105000,,
a346ae558cc141c8b67fcb8ac3098d4b.16,1,19.433851,-99.222955,2016-07-01 01:54:01.012000,,
20fcb169679e4c8fb11f87af1b7234fc.16,1,19.436418,-99.220533,2016-07-20 18:39:16.680000,,
2dc31613c8744f1b89073a9437140f83.16,1,19.438454,-99.222708,2016-07-24 02:55:09.682000,,
d79da0cdba594a8ea70cec27930b2609.16,1,19.438591,-99.221679,2016-07-24 22:13:39.924000,,
a58b9d1c0df54a399ed8249a9cf2e5ba.16,1,19.425679,-99.291414,2016-07-24 17:59:55.501000,,
5b6e5c39f4c7429f967df305af92c03b.16,1,19.463924,-99.280367,2016-07-18 23:54:11.369000,,
044f493ceb5346adaf95507aaddda30e.16,1,19.464985,-99.279531,2016-07-22 03:45:24.719000,,
fcb7215df9b045698927d2f3e88948c6.16,1,19.462734,-99.279672,2016-07-17 00:20:18.258000,,
1894f2669d774f08a9fb6f7a5b0f5932.16,1,19.470432,-99.272388,2016-07-13 04:10:05.065000,,
830d59aaa8d2483881a4e312dac65f9c.16,1,19.468995,-99.268222,2016-07-22 01:00:21.273000,,
34069e691d51431088d5e0b95bd2541c.16,1,19.451786,-99.222003,2016-07-14 19:18:31.459000,,
643dfcfbfba24d509753d4d3fb067d88.16,1,19.451536,-99.221582,2016-07-20 02:39:30.821000,,
169a32304abc47a6ae3d8501a62905d6.16,1,19.394524,-99.239822,2016-07-23 20:47:16.665000,,
2ec975bf336d4a1e996a4e3e036d53f4.16,1,19.405941,-99.260708,2016-07-24 19:13:16.244000,,
c3afe907d70442bda65ebf71f474ff95.16,1,19.403907,-99.260562,2016-07-25 02:41:26.453000,,
b0b31a8359524f1e985b2f053069dabe.16,1,19.394686,-99.264711,2016-07-24 06:39:58.044000,,
a5de26a774ad4d0580995337d898f821.16,1,19.402464,-99.261682,2016-07-23 18:07:02.102000,,
f58aa07efafd46bea2b97ac1e2aa4c68.16,1,19.40229,-99.262526,2016-07-23 17:24:12.114000,,
df7b2034d9cb4296abd0852ffd1f05cd.16,1,19.474526,-99.285342,2016-07-01 01:51:43.609000,,
333f60e60c2747e89f8d8a95f9999d02.16,1,19.472353,-99.2884,2016-07-24 19:53:25.616000,,
e22dd5abddaf492d82cde85122f9aac9.16,1,19.467853,-99.277821,2016-07-01 01:54:00.999000,,
9cfe5e70739f47d3a1e0d8cb0d5065aa.16,1,19.49208,-99.259529,2016-07-01 01:54:01.003000,,
43f1ae8d1a264cc79f11f6c27c2f3e62.16,1,19.486963,-99.263677,2016-07-21 20:04:37.089000,,
61091bfae63845a99b9ca03ba848561f.16,1,19.486873,-99.262307,2016-07-24 01:57:46.074000,,
ea118dcc82b74db0b6d51c44453d7807.16,1,19.486931,-99.261313,2016-07-01 01:54:01.004000,,
3b1ced14e3864300bd8613d825156978.16,1,19.490609,-99.258247,2016-07-24 01:53:42.771000,,
9b933d296c224e869f78f25e99eaa01e.16,1,19.487124,-99.256461,2016-07-01 01:54:01.004000,,
fef777d7368f4f9e86694a556a7c3d1c.16,1,19.487116,-99.259441,2016-07-24 20:32:44.107000,,
d69b0e97106d4031a41836a78cbdd41c.16,1,19.486645,-99.265089,2016-07-25 01:43:19.392000,,
8aceffda836c4140ab86bd557c11084f.11,1,19.477323,-99.269554,2016-07-25 04:04:30.231000,2016-07-25 04:10:30.189000,48
748c2e0a573c4d92b250d6262c9fe8cc.16,1,19.473978,-99.26359,2016-07-25 03:08:50.344000,,
14c39d39c76142248bf89f9fa7bfd4f7.16,1,19.482802,-99.264871,2016-07-24 20:55:22.194000,,
e2325c2d0c684be085eed05c2e7127eb.11,1,19.477426,-99.269355,2016-07-23 04:59:21.779000,,
63cd3043b216439ba0e1c6324aa04f5c.16,1,19.474956,-99.259518,2016-07-24 21:23:16.950000,,
e81a4422daeb4de9954b618e58fa8a54.16,1,19.476912,-99.268807,2016-07-23 21:25:10.656000,,
c1a072c29c6143e3995483728fbbfd62.16,1,19.483629,-99.267221,2016-07-22 18:47:03.339000,,
2517af313486458c9a01358344c250db.16,1,19.485813,-99.247301,2016-07-01 01:54:01.010000,,
60ee3d9e48474cbeb17a3faa526dd7e0.16,1,19.48154,-99.247028,2016-07-01 01:54:01.011000,,
7b94a536a60f4f57b68ddee18564c590.16,1,19.484101,-99.245581,2016-07-01 01:54:01.011000,,
bf4fced9579046ffb8bd9a7ac24d0929.16,1,19.485755,-99.247765,2016-07-01 01:54:01.011000,,
f3c4eb8a3c554df4955f673c67be4eae.16,1,19.488915,-99.247326,2016-07-22 00:50:55.291000,,
c4e26b16a40e423dbe2300a15c92a858.16,1,19.482501,-99.245309,2016-07-01 01:54:01.010000,,
f447e47d3a534a73ab5dae40920210f9.11,1,19.483158,-99.247223,2016-07-01 01:54:01.011000,,
1a684c37f0e04f09abe52c59f9fc9be2.16,1,19.485124,-99.246485,2016-07-01 01:54:01.011000,,
4dbf99cce40d4691a593e446f5956296.16,1,19.48206,-99.246392,2016-07-25 03:01:23.386000,,
1bba017480c44d12bb83a516d0f7effa.16,1,19.485881,-99.246896,2016-07-01 01:54:01.011000,,
91cb138460ba47f1bdbb622a988972f5.16,1,19.482025,-99.245762,2016-07-12 21:50:07.776000,,
cc82dfb8678947febbb4b09e175f00d9.16,1,19.483529,-99.247463,2016-07-01 01:54:01.011000,,
87e75feb3d1d430e94e1829c0de52c69.16,1,19.483987,-99.247577,2016-07-23 04:11:20.088000,,
2b1fe4ee47414c2fae5673cd773bde3c.11,1,19.485003,-99.247486,2016-07-01 01:54:01.011000,,
60add06d3ff540b2a4034fb5b1a35c0e.16,1,19.486599,-99.24757,2016-07-15 22:06:36.036000,,
8952771ad0dc47879ebfe61919c8617c.16,1,19.481033,-99.24716,2016-07-23 20:51:00.349000,,
f29d58a81bd5417281742e26ca9d7a42.16,1,19.481208,-99.24748,2016-07-20 15:34:30.405000,,
6a09e7e237ee4d56ac2faba34fcf3db9.11,1,19.483162,-99.246329,2016-07-01 01:54:01.011000,,
5178cdfec4ea49b8bc4f5080335299f1.16,1,19.492187,-99.247288,2016-07-24 21:46:37.022000,,
170d462173ef411d99aaca4afa2873d7.16,1,19.482198,-99.246569,2016-07-01 01:54:01.010000,,
2da3d151ccda439eb858663cf06d7349.16,1,19.483846,-99.246451,2016-07-01 01:54:01.011000,,
0db4dcb4d38643a3bfe6d6d5abda0b07.16,1,19.483698,-99.245476,2016-07-01 01:54:01.010000,,
350990b7afda4d4e844d12c54c8b3a98.16,1,19.484109,-99.246792,2016-07-23 17:32:50.716000,,
41168506f7444c61b7e2fa9dc751b6fe.16,1,19.482819,-99.247366,2016-07-01 01:54:01.011000,,
4fd6abcc1ace47a0a13751aa3e0291d9.16,1,19.484523,-99.248478,2016-07-01 01:54:01.010000,,
1dfffb53b52d405a8a0df4c27c2829b1.16,1,19.485629,-99.248962,2016-07-01 01:54:01.010000,,
7e93f28ae71b4306a43951075d60b002.16,1,19.485687,-99.248577,2016-07-01 01:54:01.010000,,
412a3cf1a04c422999a638efc6f38737.16,1,19.482242,-99.25188,2016-07-24 21:50:12.186000,,
309c0699b0dc41c29b271d56331cfbf0.16,1,19.476399,-99.254992,2016-07-23 18:37:42.377000,,
03c38f76b4204362a45db5035f0f820d.16,1,19.477596,-99.245561,2016-07-14 13:18:00.025000,,
b3a1c473ea234b6d81a56a39f77a5083.16,1,19.479216,-99.254711,2016-07-21 03:04:17.456000,,
3581985ade6149f6baab9c1900401404.16,1,19.484102,-99.242349,2016-07-22 01:27:54.969000,,
0d0685a7e2694b5ab7d7a47dae615f4e.16,1,19.484586,-99.242789,2016-07-23 00:16:56.699000,,
6299f5667689432db66e28601af5b51b.16,1,19.480598,-99.244396,2016-07-21 15:56:41.441000,,
0bb96012257e4d9b8dd71ec93f1a1ee3.16,1,19.484662,-99.24177,2016-07-01 01:54:01.009000,,
8f881ca96b18409ab5cce533281ab5d4.16,1,19.485534,-99.243092,2016-07-24 20:42:59.220000,,
392f9c973ce045e2a1aa5b4efed5d71b.16,1,19.483507,-99.242686,2016-07-22 02:02:24.433000,,
a4fde756599f47e9a1eb6758206a0ef9.16,1,19.484607,-99.234135,2016-07-23 20:03:14.706000,,
5e26a4f374a948669fa5ed8889a9da82.16,1,19.478234,-99.232794,2016-07-19 12:50:34.348000,,
d578fe18875b4a42b10c8a0707b595ab.16,1,19.478262,-99.233088,2016-07-01 01:54:00.997000,,
507aaaf20daa4a60baefefcb8c54105e.16,1,19.476633,-99.23285,2016-07-01 01:54:00.997000,,
47b0b892614d4f3fbb88ab42407560f1.16,1,19.485268,-99.233901,2016-07-25 01:23:12.384000,,
27e0366221bb4af38a2dce142e2b7420.16,1,19.477798,-99.234048,2016-07-23 15:27:22.613000,,
ef4ace2c9ecd451289da6ecd03cb9153.16,1,19.48722,-99.231903,2016-07-23 00:33:54.488000,,
c011c292a1dd4533b12c50b4d4b72bb9.16,1,19.484279,-99.233915,2016-07-24 23:59:18.575000,,
91d3c9120d624039a3385cf7e60e01f3.16,1,19.481029,-99.233804,2016-07-17 18:48:33.446000,,
9e8f546b9a264bcab1388ae2828272e8.16,1,19.482431,-99.239567,2016-07-21 06:51:08.374000,,
9075ab408f66447ca798400a6420850e.16,1,19.484664,-99.235726,2016-07-18 23:34:08.580000,,
c383d3a1dd7b4db4810a0c1bb00ae872.16,1,19.482329,-99.242127,2016-07-01 01:54:01.010000,,
a5053546994f430fba3748273c71f6fb.16,1,19.483832,-99.233047,2016-07-23 01:51:00.987000,,
dea648f60bbd458694157b48828f133e.16,1,19.477812,-99.231794,2016-07-01 01:54:00.997000,,
289a7d5c7aca48df95c705f7a31e2617.16,1,19.478723,-99.232468,2016-07-21 17:46:16.322000,,
82f95b65e2714490b45b4225057aed3b.16,1,19.478675,-99.233229,2016-07-21 21:43:07.714000,,
17859fd755094918a269d0eb45dd6f62.16,1,19.483773,-99.242501,2016-07-21 02:05:39.146000,,
256acfb1854544cf852dc4980cc7559f.16,1,19.475893,-99.231546,2016-07-01 01:54:00.997000,,
d70ec472dd7c4a738200cedb162cc656.16,1,19.476104,-99.23039,2016-07-24 20:49:58.666000,,
a986eecb32f94c3d947c5ba24048f1b4.16,1,19.483236,-99.231001,2016-07-01 01:54:00.997000,,
3f037218d80a4139917ff66caa12d63b.16,1,19.485131,-99.234412,2016-07-23 22:48:50.575000,,
3f4de4253fd34c11bc9fa375be25d385.16,1,19.480059,-99.238377,2016-07-25 01:45:46.088000,,
2339428cab7848b098973af2ad06dce7.16,1,19.486898,-99.231329,2016-07-25 02:15:48.443000,,
28f9e150ff10466eb3b8a915aca1ead1.16,1,19.483593,-99.231733,2016-07-22 19:11:49.419000,,
12e869323bf4415cb35fb52e0d585f17.16,1,19.474993,-99.221683,2016-07-18 04:17:16.717000,,
feab2e4a46ea4b9a89114d299fbaef23.16,1,19.470557,-99.223594,2016-07-01 01:54:01.001000,,
56982390a3fd4be3ae90b982e48b4755.16,1,19.474909,-99.230909,2016-07-22 23:52:52.925000,,
03c1b179de9a46f78e3062317142b92c.16,1,19.473001,-99.232344,2016-07-24 20:24:03.566000,,
b6e2d6ddd48a4ca5951d76c206ee2172.16,1,19.467082,-99.224985,2016-07-19 14:46:53.220000,,
0fb5782625d54caca9d82ca6e0cdece5.16,1,19.459749,-99.233892,2016-07-24 22:58:29.004000,,
53517ba4af4945af9b2e59332085c60e.16,1,19.473238,-99.23203,2016-07-23 17:19:27.657000,,
6b9c70d2dd42425bbf8792ab56b932bf.16,1,19.473729,-99.231491,2016-07-25 00:24:46.299000,,
375e5c759a62439a82aa707da0740417.16,1,19.46442,-99.231935,2016-07-18 03:27:39.144000,,
18e70ee65ec64698aaadf4ec5a8eb838.16,1,19.474038,-99.233948,2016-07-23 20:57:19.966000,,
d2661a700dbf43d1b9f85e5f52599d17.16,1,19.463577,-99.233032,2016-07-24 05:30:41.993000,,
e7c28c1169c24d90b2b628aeabb511ff.16,1,19.473761,-99.234198,2016-07-25 01:10:49.210000,,
641570d451494f6c97b9df1b7da6aedb.16,1,19.473182,-99.232925,2016-07-23 21:12:38.026000,,
d4d8a69caee647898bdfa8be304d4487.16,1,19.452889,-99.219782,2016-07-24 00:52:45.424000,,
0b5f09c1ac714c9594e2842b72bd914e.16,1,19.455546,-99.223524,2016-07-21 02:09:14.984000,,
fc8003a6bdc54223805a4d42ff4bddc7.16,1,19.454514,-99.218669,2016-07-25 00:59:04.951000,,
2d6b6d3e776f43f68723788888c7f45f.16,1,19.453078,-99.218333,2016-07-25 04:05:54.595000,2016-07-25 04:11:54.557000,127
affce7a429854f4cad30d746cc91abbd.16,1,19.45738,-99.23199,2016-07-16 21:05:41.458000,,
bdc63ff298aa4a54a0f229580f9188bd.16,1,19.45501,-99.218984,2016-07-25 01:18:11.688000,,
aac3de5a39c04357be0797cfd69eaedd.16,1,19.463614,-99.218619,2016-07-22 02:43:08.933000,,
3a8d9975e504498fbe972ae05a9b7632.16,1,19.458852,-99.215186,2016-07-23 18:38:13.804000,,
06e2e7760e684e08b2d30c8d3f569e9a.16,1,19.459769,-99.214959,2016-07-22 04:09:28.886000,,
01a9d87c03db44e0a2ff63e28dc6ebf5.16,1,19.454955,-99.216199,2016-07-19 21:26:32.518000,,
2149ce322db9464ab249e11d66717397.16,1,19.458648,-99.214956,2016-07-01 01:54:01.002000,,
608fe33cae7149e1ab475f60e88af011.16,1,19.458455,-99.214042,2016-07-25 03:49:07.416000,2016-07-25 04:10:07.379000,111
9b257b64643346cca329580e6d1e6f25.16,1,19.441979,-99.22236,2016-07-17 04:22:36.140000,,
1c09b593a41840c49eed285db77ba759.16,1,19.443118,-99.217449,2016-07-23 03:05:15.204000,,
d33626e362ab47f0adbd5654d036db0d.16,1,19.450251,-99.215362,2016-07-24 17:51:18.305000,,
50c5c024e2514939aa4f12440895955a.16,1,19.447249,-99.219267,2016-07-24 20:56:38.546000,,
8390b269795e4c0fa59e44a5f1e71f94.16,1,19.445694,-99.217201,2016-07-19 20:15:31.155000,,
7d7dc04d62ef4828a33a35b71d39d271.16,1,19.444841,-99.216718,2016-07-01 01:54:01.012000,,
947d074e43984d8ba01c94b19ea3fc81.16,1,19.457781,-99.214504,2016-07-24 01:30:46.385000,,
962f1edbee94485f802d4fbec92fbd63.16,1,19.45687,-99.216469,2016-07-18 16:18:10.785000,,
94c4e3c58a0d4afc8db78778916f1153.16,1,19.453231,-99.21645,2016-07-01 01:54:01.002000,,
745e037c3e95412eb390ca6d2fe4c803.16,1,19.447215,-99.215106,2016-07-25 03:16:20.548000,,
2c7ded9f11b54970b3787ddfdafc77ef.16,1,19.454749,-99.216808,2016-07-20 14:17:59.603000,,
dfd7848417224158a02bae8280dfffa0.16,1,19.444396,-99.212505,2016-07-20 15:51:09.434000,,
692fcb1491f34ab1966e3c55b384cbb5.11,1,19.44253,-99.215405,2016-07-22 11:35:47.045000,,
4ced3545bb8d4fd8be9827fdab6b28ce.16,1,19.443378,-99.212212,2016-07-22 23:41:46.119000,,
bca0a73fe68241eca48b239683053b2c.16,1,19.442338,-99.215587,2016-07-22 01:53:11.933000,,
46254d260bc44c5493b68e5f97b3515c.16,1,19.447228,-99.214824,2016-07-24 02:53:26.585000,,
a28fd43242404ed1a55e757d8000384f.16,1,19.441985,-99.219912,2016-07-01 01:54:01.011000,,
34ec3e4f31f649ca9892266e50fd22a3.16,1,19.452658,-99.214915,2016-07-25 01:57:56.942000,,
ce0ecbfd746145b3977d69ea36cae38a.16,1,19.441255,-99.215849,2016-07-21 23:12:52.737000,,
77c1d20dfb3a48b4b63911b8ff69efad.16,1,19.455642,-99.212382,2016-07-24 21:24:31.753000,,
2afa47e1dee4416588d4d6b91ffc060d.16,1,19.443376,-99.219011,2016-07-24 15:30:54.799000,,
e885972e90b1452c8999b11a3764a5f8.16,1,19.447632,-99.216869,2016-07-19 03:06:13.154000,,
33ed1317ddd34f2593b3094218ef79d6.16,1,19.447163,-99.217326,2016-07-11 02:39:24.208000,,
1298062ace9f45aea4e990e989663cf7.16,1,19.442383,-99.217861,2016-07-01 01:54:01.011000,,
b6f0f10e3e1340a2b324677184b1a934.16,1,19.444539,-99.215352,2016-07-24 21:29:16.687000,,
1cd38f0547364988943c730bc4e7bf69.16,1,19.442012,-99.220656,2016-07-18 02:15:06.859000,,
bb45565c77114dfe909d97a21dee25aa.16,1,19.44258,-99.216083,2016-07-24 11:52:12.236000,,
830fb7ebdfa2468895adc6ff36e2fb82.16,1,19.452493,-99.220311,2016-07-23 18:06:29.856000,,
d0d4e8b9f3094479bed5082835ced493.16,1,19.455202,-99.216378,2016-07-20 18:47:00.756000,,
b8b0acca26794048830fcc64a401d881.16,1,19.442219,-99.213774,2016-07-22 06:33:11.914000,,
4e136895193940e7aca000f489733395.16,1,19.446108,-99.219879,2016-07-01 01:54:01.011000,,
e856b692587647d4a8105862572fa899.16,1,19.441129,-99.22293,2016-07-22 12:37:43.678000,,
fada8c6e58504fd4863b76bcb62070f8.16,1,19.446496,-99.217479,2016-07-18 02:43:36,,
71f90c0e02564f04826adc97c2a78d31.16,1,19.451776,-99.219661,2016-07-24 02:01:28.234000,,
52fd8450c3ee4d0eb811f5fbea6b53a8.16,1,19.457394,-99.215086,2016-07-24 03:59:51.925000,,
23af1f7bc43a4d86bd928a864bfa5f39.16,1,19.451841,-99.21228,2016-07-21 02:59:51.506000,,
2daea719d59e4886895f52322e079a99.16,1,19.442418,-99.21718,2016-07-01 01:54:01.012000,,
9677f6407e764205ac52d4b2fd1f7df7.16,1,19.442799,-99.218258,2016-07-01 01:54:01.011000,,
9f2e1ab571304195a00956a96380b248.16,1,19.441782,-99.212775,2016-07-22 20:12:05.005000,,
d42fe6401f2a41ec830016d9ea3cef8b.16,1,19.442146,-99.216469,2016-07-15 00:20:35.753000,,
df7034c3772a4a018b2739137c8f6a3d.16,1,19.450121,-99.203696,2016-07-19 21:35:59.426000,,
fa23bcd79c4d4b579915179b99938e79.16,1,19.444969,-99.205224,2016-07-01 01:54:01.005000,,
eea44594909a473893e69805331c8b64.16,1,19.445265,-99.204799,2016-07-22 00:41:56.150000,,
a7650170f9b74858b594a2772e89d954.16,1,19.446966,-99.205339,2016-07-01 01:54:01.005000,,
3cdbd6ec872642f597a12c5d704e00a7.16,1,19.451451,-99.206234,2016-07-01 01:54:01.004000,,
c4957e1d0ad545d093bfb3e2d83ac48a.16,1,19.450025,-99.205104,2016-07-22 05:09:08.869000,,
ed7613f26c414d11ae3922d49d35182f.16,1,19.451834,-99.206123,2016-07-23 03:01:18.690000,,
2353476cf99e4bb18a077113b900d930.16,1,19.44886,-99.205894,2016-07-01 01:54:01.004000,,
6a4a7a1617f8425684d2cc58ae4a13c6.16,1,19.447924,-99.204943,2016-07-25 04:04:44.864000,2016-07-25 04:10:44.822000,74
75a17875c68649f0b0c8c1b36b37f732.16,1,19.451331,-99.202459,2016-07-24 00:28:41.301000,,
596f943a57fa4dc1a9bf0a6f8eeac25b.16,1,19.449918,-99.205497,2016-07-24 17:38:24.405000,,
619e65bf15234956935f1c2872075404.16,1,19.447985,-99.205573,2016-07-01 01:54:01.005000,,
98478812031f4102a8c94e6f148d3404.16,1,19.449887,-99.206257,2016-07-24 00:41:38.626000,,
d44a9dc0520846d9bc7a773587f76051.16,1,19.451489,-99.205219,2016-07-25 02:45:37.831000,,
97b1f9a4c7154d5dbe89c8f0241e9fad.16,1,19.447776,-99.206166,2016-07-23 19:50:06.916000,,
775083bc377246b0b97aa52f4a439415.16,1,19.450402,-99.206406,2016-07-15 23:04:46.127000,,
1af3c377b274451a9346bbe98d18e386.16,1,19.448987,-99.20622,2016-07-01 01:54:01.004000,,
cc35b22bc29944cab36385ee6f5db94c.16,1,19.453304,-99.202325,2016-07-23 23:56:38.618000,,
62ad21f94e0b4a71b5419eb0a2f07c9d.16,1,19.448328,-99.20504,2016-07-24 20:58:16.480000,,
8fa0fa89f3da4fc2a6c8ecf0ee2a6c5b.11,1,19.444373,-99.211506,2016-07-01 01:54:01.005000,,
86f177d8c325419dbb21741ddc24cb30.16,1,19.448946,-99.210479,2016-07-25 03:12:51.319000,,
757aeb17deec4944a319924bd467ce8e.16,1,19.45233,-99.209378,2016-07-01 01:54:01.006000,,
1263819d13e94b27a7caa0ffae63b6f1.16,1,19.451454,-99.211962,2016-07-01 01:54:01.006000,,
7bc5249db45f4b98b9491b2cd39818a3.16,1,19.450471,-99.207008,2016-07-25 00:00:02.162000,,
8e40ca60eb3e41f19123ac03b6dfe712.16,1,19.450166,-99.207253,2016-07-20 02:49:13.702000,,
4832c825e4b44672ba3c58e677db236f.16,1,19.449613,-99.207986,2016-07-01 01:54:01.005000,,
76333ee90f4448e0ac61f791412adc9b.16,1,19.450296,-99.207496,2016-07-24 21:17:52.826000,,
5ef717250e5b462c9ccac23f37ee1540.16,1,19.449413,-99.208023,2016-07-01 01:54:01.005000,,
8abe681cdb6248e19661ee31d604de96.16,1,19.45001,-99.206995,2016-07-24 18:50:41.572000,,
e8d023379db64a19ad6ce82a3260bef1.16,1,19.450931,-99.209096,2016-07-01 01:54:01.005000,,
b5ffd6f799994975a1c4b55f8c927799.16,1,19.452013,-99.210974,2016-07-01 01:54:01.006000,,
6ecd674746ff46f989660e492f7fd845.16,1,19.448777,-99.207016,2016-07-01 01:54:01.005000,,
f6d8779d0d3f477ab3e68d28f7621d90.16,1,19.451753,-99.20917,2016-07-23 04:10:58.919000,,
b932c30fb2e04771bfc98474095e8bdf.16,1,19.447836,-99.208539,2016-07-01 01:54:01.005000,,
49149e624274450ea5a2c2dcd8d60e31.16,1,19.449168,-99.207622,2016-07-01 01:54:01.005000,,
cc1b56eb56584c8fa800b1ca0e4bdb35.16,1,19.451935,-99.208419,2016-07-01 01:54:01.005000,,
0c9609130ce046e19e0c582526d4169f.16,1,19.450578,-99.209728,2016-07-01 01:54:01.006000,,
cbcf0fd29fb34652838ded4917443eb1.16,1,19.45148,-99.211103,2016-07-01 01:54:01.006000,,
